;base;base;base;base;base;base;base;base;base;base;base;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n
Michelle Obama é a esposa de Barack Obama?;6935125698;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;3057259491;3105489406;3132877630;3494350192;3096677250;3132589332;3026507111;3475185493;3299267293;3197126434;4360356179;4427972572;3077794892;3121725870;3614407859;3654950591;10575071279;11728738048;3173590089;3095667717;4065443832;4038019267;67107657769;64386852353;3064219433;3172993607;4662174216;5046774934;130923953293;140322097584;3118439709;3558730052;7131025897;7799299975;130337705172;136724423206;3136350611;3241922740;12911640281;12798244488;134601731011;136594289310;3191866521;3464312289;40114089330;35496793705;168265026634;154157702274;3449328138;3503673337;138856886715;50891460652;137596766880;143501804931;3362689045;3424371376;143790270297;138108624756;139633661215;141445292436;3447625262;3515208282;139305726766;136352306348;130095596752;131517972833
Qual é o código de área de Berlin?;26196321235;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;3681137372;3723473237;3540547112;3602466287;3670389958;3610686186;3634843677;3582681907;3793654528;3606717527;4901350118;4886631133;3609357675;3588604988;4183066669;3880989661;11946618208;10986218726;3663996885;3561912070;4605866738;4418183421;69178101474;45072473677;3678549922;3698078273;5016261223;4854864899;130604415313;130676565546;3662231528;3693498964;8102425521;7557137973;133913208274;138986653116;3721019147;3707859142;12308167377;11333102578;142097483025;132573969777;3795008940;3884786660;40635395517;38065637591;149181334381;148890351990;3717018331;3973051541;152179590439;138991921666;133137337950;130955369688;4011444395;4044204147;132769018297;139477309370;144652568900;150593297819;4160819780;4040586710;130635446530;137135653684;133557215139;138545838395
Liste todos os atores que atuaram em Last Action Hero.;79441373508;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1283401428;1266619713;1305861296;1280546039;1403636355;1278611088;1282906388;1308485526;1411475933;1292471485;2631817590;1309675977;1284464760;1305777069;1882433973;1310060732;9226642611;1303279908;1326841386;1295686407;2342207174;1293186564;61433463387;1298980394;1303636624;1274199543;2938044652;1307858553;134907428690;1323633979;1323869526;1317508389;5762283993;2415831910;135619974035;136841891165;1321342811;1328263992;10674111659;6448840233;145221135115;133922553348;1387535753;1434944765;42347212646;20472367315;198053949307;169668850506;1586534322;1567167712;142436324260;110631667347;134985168160;182663695772;1798062242;1769475728;142557178848;150563619966;136058016333;144209952125;2286560103;2140148951;134869280617;141272289705;141529003484;135186777057
Quais são os apelidos de San Francisco?;2415657268;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;2445172206;2397078813;2475393672;2463449968;2463640592;2522197711;2392807635;2409672828;2563968755;2531077357;3537666202;3484748259;2430793360;2617664315;2853050188;2571700666;8723134719;8527671662;2406577839;2438316076;3330181865;2834791403;40662690161;39754444969;2382151716;2467765062;3921697026;3121573792;135172510127;135768155645;2512223764;2446473967;6334203922;3535612404;135222721245;134402738401;2481560960;2496236948;10447029542;5019523389;132585137097;135735658511;2520781451;2586344725;37147324820;9986526709;147382529995;142365032113;2471701545;2461589312;133798052455;24295006158;135332676634;148008634098;2515137352;2546575713;141144715091;47852734114;142595686684;263593799937;2581447480;2537076855;154793388873;189445538388;147547877685;154733887468
Qual foi o primeiro álbum do Queen?;50423212619;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;4144004496;3809701376;3781667620;3953194357;4103071413;4049173459;3925977119;3938571649;4189070724;4050980205;5273308570;5168690766;3887159932;3944924060;4451789698;4112151333;12219140925;11196151517;3929889149;3894394543;4975089585;4835690772;46803574597;45752716699;4000247419;3988084131;5556583016;5322824239;130233212387;131905951055;3956763888;4029825073;8347415733;7544554955;130470227591;130120574838;3981905942;4130844074;13106126024;10570830186;144739010841;143387384066;4225435151;4204288442;57501895190;18975718531;210893594700;186212290093;4275727765;4108317041;138582884424;43125904547;153962659426;153720255791;4327886550;4222526196;140993435479;127254663555;139044871614;123164467149;4293238942;4603586992;132800064972;133229306852;130951189213;137344268158
Por quais países o rio Yenisei passa?;15001450945;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1427433946;1426787208;1416831184;1447628681;1541402438;1524203548;1434836806;1440137902;1593607189;1566181275;2734847720;2646275831;1438938014;1511486443;1907866994;1934996214;8410504089;8577006396;1451155049;1482755803;2363320914;2419412211;42269695880;41045505040;1455041484;1428825867;2991749274;2861132662;137655074886;20375833028;1537948992;1489220529;5884799611;4343108989;135961714515;135817675323;1455724526;1454154341;11708933821;5556124118;145801589970;134697000291;1524935637;1511417575;40583000048;10738976450;162501476686;161349668310;1508392410;1550073355;142541576886;18486189116;142117693539;188529145100;1575212624;1541344870;150287356920;36962506358;143502944640;207923244911;1525249112;1700594198;132309318940;135832146186;138766020928;141609694814
Quais séries de televisão foram criadas por Walt Disney?;8168040247;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;3209431703;3138753239;3155287207;3078981186;3257043619;3187779460;3192481754;3140351700;3299791000;3231402763;4321739921;4140317157;3210442580;3166618536;3642409337;3337568060;11705471544;10262351397;3051510984;3150915946;4182475133;3621029197;48637194803;38404844017;3095465688;3186507291;4830097498;4148810888;131233529831;132441531578;3270455714;3195165452;7741536079;5885971794;129482333738;130060488158;3248585751;3300679791;13235467865;10070545582;147442607121;146552731988;3502061221;3536559988;39599181477;19685988369;179880775760;195828123225;3597859406;3503956430;138220150904;41815157038;131099151986;148619257612;3490818699;3472718575;151714951190;72232686773;151036726319;126352039483;3547331695;3497420163;145668621336;131561452857;140521285764;130104434087
Qual a ponte mais comprida?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
De que país é a Sitecore;1348716030;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1381209329;1412341405;1416804477;1389720329;1484421264;1498830848;1435606100;1374496340;1593778066;1575824551;2600701059;2678139141;1353189008;1390375098;1975191538;1614815819;9146104615;8433943263;1379572802;1413482399;2331691093;1954635910;40354038071;21422558384;1434505413;1414697482;3059360228;2359625238;138335430586;134001984957;1426618725;1419153778;5860238981;3147756238;134376463341;134885632471;1463723169;1441487910;9937457143;4759261670;146008168653;142098413096;1419615770;1387901388;38238319796;15175452951;209383824528;370539353845;1458568375;1462703350;143744672418;40314418127;155926714068;191007214514;1506843800;1550076341;131999028060;133557017139;142912440474;126726804912;1513667193;1512430512;132364808268;167469247194;146770851699;153543401390
Com quem Lance Bass casou-se?;837591701;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;906086508;887892221;907210003;898597014;946182466;995012216;930779893;910729351;1077929090;1146931546;2243729005;2161797385;898739471;912953342;1412850642;1407683056;8567894006;8361544610;953927324;984485625;1803445992;1946542761;40643333635;42632820705;934905835;964477734;2588150251;2380169149;141111187311;48474774294;978841592;983318731;5559734409;3997899360;133785303116;132696342688;984211948;983094625;9923125086;6027815213;131698981884;133675852181;992070294;965486101;37501318511;11127478815;363605645491;147556107388;998005818;1021861847;129510517490;16816973945;131074498119;186334425695;1023986180;1007004667;140303135919;36710223373;169376672181;144330099118;1053443120;1114318799;153292172668;146140279918;139460471330;139015717934
Qual a capital do Canadá?;9072834425;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9412933702;9127885517;9016977340;9278989720;9385991755;9385646686;9206487502;9346664732;9016605730;9186993523;10298706415;10232034088;8757033770;9271223357;9490784435;9487588788;15808526232;15592049428;9217909510;9017608770;10054102223;10014761345;65443008729;48744469526;9324827193;9185193449;10506303375;10749970904;131013478301;140061895201;8952810269;9210340894;13161534754;12835115491;133878034278;129780971438;8976368020;9825479331;15270383355;16854636817;130383252089;149771937493;9174648748;9337291196;46012679979;45046267505;149536937889;158152819628;9271340356;9249900407;132782560348;143901950609;143059116247;130403605121;9686978670;9210912987;131761155726;130964551934;135706121677;129736001996;10463672418;9735625330;140757104204;134981387079;130923359634;134621028135
Em quem Vincent van Gogh inspirou-se?;813359563;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;841210257;845902061;859266581;865349528;916249665;924042174;866055602;877657507;1065864925;1124291851;2135969476;2117489434;886357321;894335090;1308666408;1397804175;7477473051;7492431217;915198220;935191824;1954153477;1938999688;35952262178;36058317494;922522078;936547507;2405439666;2195168912;133450325287;139145738897;938616054;953192740;2451637821;2267252944;141687429408;135174057917;909926027;962337329;2307205512;2207015537;128923758226;135661655442;937323757;933684536;2358686518;2303316060;142612816383;142403639108;950883087;913200194;2375981011;2221944855;141776987149;143688031396;920630697;930471757;2360851473;1894673180;149744824368;143989133192;916732436;923760411;2445426501;2199007926;142521026355;133622671008
Em que cidade John F. Kennedy morreu?;830173595;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;848115279;842417398;859317833;923662067;910839120;944491849;839786784;849254408;1132208253;949566509;2217438419;2125619984;846621063;844421428;1445366105;1131424232;8505332638;8363578965;853878509;873843345;2084573223;1590461607;38766675078;42553945861;845993240;851539864;2753843604;2069576257;143895467951;139971145539;885448226;857617015;5332180831;3714595632;130032147579;141453737914;844006353;878159915;10221981502;5631070584;132388822407;132669054089;923255752;905628576;37912454974;13933990755;154679231744;221142863462;907837735;875430056;84363453704;30063431719;123649152325;178900155083;863303405;922066865;78914362747;30620335889;165870605332;153813606707;905179322;874966632;80523300341;34940412685;140807956161;170086253446
O presidente Jackson dos EUA envolveu-se em uma guerra?;24576835115;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1944258624;1974637868;1960123405;1984642778;2018822975;2086941885;1970331186;1968065840;2193269750;2040677616;3436674979;2714989481;2019060247;2027646977;2421852932;2229067435;10281942118;4335504761;2053391923;1993351834;2905080313;2461134411;44253566022;9591270864;2023913824;2001791099;3726227874;2881930222;135334440101;23910150656;2014790537;2040803311;6445934192;4685942144;134690494321;134129854500;1998672417;2013031697;11882289400;4075318195;135787454334;132965535292;2225983465;2039304299;44187870557;11569846399;158004471881;150720234804;2273503053;2251252453;149540734965;38272179419;143062962195;164624774531;2466244844;2467242191;142344399025;70163546027;137440103257;143042153909;2758570014;2753535195;129895055009;146419994221;141979288781;142902366514
Quem escreveu o tema do Game of Thrones?;13450243058;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;3482277681;3414006050;3406461620;3425532227;3472551057;3482933700;3445798921;3448464993;3638585356;3622797602;4658218906;4690849018;3438016574;3477218074;3951511886;3898591803;10837931531;10896788385;3485159239;3485624250;4341380280;4316869694;64525726998;44729819588;3503139174;3504288477;4975681417;4633754260;141314023672;138608317366;3540543655;3584660554;7730299303;7402741496;136730171972;134197930782;3536319713;3520387823;12505799103;11054336479;147575092228;132722952528;3582875952;3653744848;42186695599;21538534947;270673715424;390187027711;3599065567;3635649978;130236000632;41184394273;143439461301;206530980684;3553100915;3644573500;151835509290;87804529934;187470018430;149500925770;3693690919;3762192421;139980032686;151198633630;137871920676;140927144881
