;base;base;base;base;base;base;base;base;base;base;base;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n
Quais são os apelidos de San Francisco?;13899498292;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;11303132170;11412987556;11576766109;11316902283;11422502740;11355070575;11419358634;11448020029;11520730760;11662325636;12590014741;12493593154;11351154719;11720683745;11965963602;11688228411;17692790387;17530736545;11389213636;11521530880;12235467262;11953486906;49688544287;48925792524;11344762858;11593610292;12983378218;12223411208;144351387369;144883132701;11711782058;11485503663;15412403510;12671208705;144234403279;143587597032;11408912276;11603936963;19624336751;13968220668;141743867133;144943100016;11523596829;11622547479;46085675083;19195819479;156423569087;151561172066;11465372372;11480648870;143012216750;33460129208;144487519698;157123487520;11533079168;11638551732;150234326918;56892939828;151636872382;272759641816;11558174041;11478427921;163922834680;198602364742;156683514847;163843125249
Qual foi o primeiro álbum do Queen?;60345150414;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;13641833559;13333920859;13233541079;13318764258;13478800534;13601554280;13433158602;13336038011;13627809534;13528299657;14798325053;14605387711;13289329751;13399826952;14020711785;13528459267;21812920760;20619768667;13304485126;13272805227;14435784336;14324938727;56295318276;55239357994;13442726843;13561580136;15154161378;14867514732;139767995173;141350015391;13428851060;13536108528;17743010194;17111570541;140091908717;139752894467;13427620940;13608967414;22592477827;20065567197;154356285969;152917941327;13768697375;13766648932;67066655214;28396461253;220384210330;195667351114;13749709277;13537821210;148200873155;52853461829;163574687825;163422023267;13860935504;13840328833;150642950390;136720686832;148615971342;132690116745;13846319685;13997699537;142374339108;142727311227;140565201931;146847693843
Por quais países o rio Yenisei passa?;24311691327;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10463611208;10642477559;10466709944;10321558274;10592192371;10418097265;10348706432;10435909151;10528011480;10598921989;11740972988;11762610917;10508856508;10522974869;10908774613;11029818598;17436124411;17650989765;10452951043;10485188485;11448781612;11596713340;51364831546;50246026353;10470756654;10479584656;11979278989;11982437718;146604149207;29428466761;10685196895;10544381270;15268164387;13701595633;145088416990;144895137528;10344445285;10534792269;21118310192;14891961993;154801004419;143759170536;10595366611;10537519949;50031131947;20061224901;171609700375;170499607521;10589474659;10441260676;151588010901;27753301548;151243370842;197639980078;10457371433;10449293874;159283841428;46170249874;152520661947;217051248784;10599998163;10812025382;141267449044;144957141156;147725388858;150835716410
Quais séries de televisão foram criadas por Walt Disney?;19534658112;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;12316028078;12308337449;12430641266;12285145995;12435483009;12221128314;12247672623;12261941886;12724257960;12754557000;13535724145;13484772434;12324488757;12228185660;13101193006;12811640358;21113644925;19781609415;12143617822;12163579229;13640529348;13118215885;58092471476;47895595124;12313713569;12280676810;14308090912;13649104108;140323012974;141705477208;12407619252;12359635313;17173732907;15300717978;138692212051;139366718962;12229060267;12437008206;22790939826;19486542869;156566722363;155711620393;12809093745;12654396986;49134673194;29238641768;189139000708;204959696408;12743444990;12657779230;147364412147;51317131439;140380530937;157883481657;12631649504;12616821320;160946663079;81680219635;160157869095;135527900296;12665841487;12732548903;154866118093;140779529965;149798475853;139271625134
Qual a ponte mais comprida?;9198140682;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7252532401;7178172274;7219426686;7317680821;7190988301;7182776350;7176431729;7211992700;7271906864;7162826311;7118649409;7213401484;7213492541;7144074468;7242854351;7177852107;7338503400;7163591648;7296908778;7098570476;7236254264;7201030701;7213402515;7219271245;7369224024;7279299172;7272179612;7258426534;7175361666;7206844885;7306037301;7179601372;7205079681;7287101839;7357401926;7264079686;7214363461;7326476930;7284593056;7282252974;7216045571;7276271330;7291089179;7295445626;7291610419;7311110877;7287143828;7437818740;7184476393;7270702170;7376699220;7263455887;7415144212;7318256921;7164283744;7252877726;7244455837;7335379458;7254832597;7274753470;7239096786;7205221630;7273939380;7318464266;7304249786;7257988667
De que país é a Sitecore;9498977074;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9640005472;9576788997;9794333626;9619935571;9774648481;9657678468;9632324083;9756189436;9896190204;9867663615;10881083735;11023683836;9649199691;9682872229;10243423136;9881078515;17436958167;16661153251;9598150200;9531800893;10939324115;10379428429;48946774476;30018204588;9726747389;9649013026;11674533224;10971565078;146601123558;142293239553;9739890450;9701601898;14492996850;11797656564;142602353261;143155710951;9703130999;9731835507;18541174937;13309825899;154268328627;150296085812;9727293828;9717546426;46715706269;23817432802;217715452483;-1;9734165114;9786329171;152128523135;48825098499;164315552357;199476112695;9762207322;9781693291;140379049210;142220992928;151123969826;135106100484;9718090228;9807436616;140627155509;175769019888;155110198271;161857138566
Com quem Lance Bass casou-se?;7711986812;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7482372512;7452340580;7522801095;7485760854;7585819153;7495266811;7500979445;7477285261;7639478671;7692643318;8853257516;8679709387;7516036853;7537784722;8000161035;7987651526;15130784551;14976513370;7545799091;7632572406;8420187135;8578383987;47187539923;49318775000;7537616881;7607741026;9057826979;8848476541;147375125723;54999852457;7667598047;7589523316;12198502972;10410549819;140030451063;138983075114;7641747091;7565780016;16262208081;12506752686;138051468124;139940049168;7531000288;7541359841;44123956108;17705946277;-1;157205077595;7599445265;7580320468;135754317578;23400367524;137314518380;192585819482;7631501368;7613042874;146447522345;43409979709;175620225320;150514817968;7634843214;7727307065;159479307416;152391389870;145649679916;145259486932
Qual a capital do Canadá?;18995983262;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;19123341074;19029951541;18994601838;19069162875;19252506602;19184369583;18937964968;19278412871;18937048210;18932416713;20083731545;20152187365;18513791995;18966839669;19219890817;19303126837;25665188214;25326512494;19103721495;18967191533;19871844337;19990015679;75347734446;58746696834;19250080079;18938737187;20401151279;20634487422;140883135814;149958460377;18751387103;19002731348;23196821725;22721584568;143854276984;139522841323;18773569152;19829929443;25084368570;26552636886;140146014636;159603870535;18970165552;19310530159;55918658680;54990187616;164498086415;168080428094;19135900960;19096067496;142736195242;153919613654;153199921746;140257810251;19551518014;19019792126;141731570966;140976462710;145684249200;139753655740;20159845216;19685192291;150702018256;144854904581;140889652182;144598382646
Em quem Vincent van Gogh inspirou-se?;7303664494;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7193623506;7154889505;7180496763;7179311364;7218391260;7190942056;7083243690;7410719527;7320396462;7499034117;8429842536;8416556556;7190046227;7271250446;7564941774;7728383914;13896692851;13853150834;7123347489;7244199852;8308611658;8342542677;42293811858;42367522621;7384074275;7236733142;8838315724;8407947618;139517530338;145323940969;7299122165;7232090416;8839587435;8589114105;147844309970;141457387249;7291712786;7227846314;8678476048;8514806975;135151134704;141820575262;7335194191;7193788267;8755549432;8551010538;148743699335;148524589228;7294113504;7208610173;8666082532;8672624295;147913563461;149871766059;7206114139;7250011199;8627752534;8263535597;155783980981;150085968550;7292661750;7195215947;8739752940;8419521027;148693509014;139824722607
Em que cidade John F. Kennedy morreu?;7346894802;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7354648078;7312244043;7289125311;7384713812;7398005634;7418541459;7380362060;7339738589;7600127087;7399456368;8792773922;8623681469;7310287440;7291196003;7859406421;7595123364;14943846847;14816218144;7284442527;7339649000;8487970273;8043622141;45226024892;49102492816;7338877356;7268137673;9320978146;8519507445;150424323654;146512728963;7378825846;7358343542;11734884658;10200704512;136456727878;147912965230;7280841976;7308134465;16707235756;12122772131;138826078305;139222166984;7418004017;7359752583;44343015882;20492549565;161199516732;227596092426;7380616153;7344927328;90842938496;36519622613;130235827126;185376153026;7335801894;7368075447;85395285015;37033955063;172376742283;160289870753;7445498264;7404684773;87036189623;41467094571;147389164490;176548318112
O presidente Jackson dos EUA envolveu-se em uma guerra?;37345671452;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;12384921973;12386436301;12406948574;12441128052;12530080511;12478435927;12412343558;12448868666;12891892125;12564888405;14093598314;13343474709;12539435666;12464160279;13082609007;12922801804;20957560902;14980274647;12548829524;12320653124;13529229973;13262266564;55003023160;20475591520;12567911003;12576564967;14395726689;13670056030;145952710210;34622862754;12607600694;12726505686;17320982399;15291235011;145256814875;144729555960;12566261603;12627594835;22513526152;14814317582;146282046361;143473556751;12689703246;12525380226;54917998473;22450472327;168618125757;161261448353;12784892520;12696311132;160161105571;49135898847;153673014323;175122791103;12997851532;12987566410;152937342219;81009732832;148046640227;153643997047;13387981824;13310395537;140613107844;156983910133;152402590500;153471614178
Quem escreveu o tema do Game of Thrones?;23796963370;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;12771293828;12721980335;12780597665;12903089161;12783795974;12718713119;12579722294;12635038040;13042136602;12975515424;14038319109;14153920714;12677295359;12698172179;13193674629;13102140885;20116097162;20113115357;12750259930;12790900522;13479811523;13540843402;73904485303;54057394155;12793786310;12761773666;14285478205;14378317185;150570468879;147893404908;12971604753;12909509509;16941816427;17007649585;146088019882;143537025337;12959242900;12775230288;21724439481;20388222765;156930640120;142116095014;12988786459;12833112275;51925045030;30850823396;280017295084;-1;12846684478;12913536088;139385905380;50571183962;152796785746;215783552409;12797282035;12811603028;161249547967;97346500209;196711765624;158756354424;12874522252;13119936671;149373559764;160534442364;147132793790;150455466761
